Date,GV6_0025,IGN-GV6_0006
2021-09-29T05:49:43.000Z,23.4,
2021-09-29T05:59:43.000Z,23.5,
2021-09-29T06:09:43.000Z,23.5,
2021-09-29T06:19:43.000Z,23.5,
2021-09-29T06:29:43.000Z,23.5,
2021-09-29T06:39:43.000Z,23.5,
2021-09-29T06:49:43.000Z,23.3,
2021-09-29T06:59:43.000Z,23.3,
2021-09-29T07:09:43.000Z,23.1,
2021-09-29T07:19:43.000Z,23.1,
2021-09-29T07:29:43.000Z,23.1,
2021-09-29T07:39:43.000Z,23.1,
2021-09-29T07:49:43.000Z,23.2,
2021-09-29T07:59:43.000Z,23.2,
2021-09-29T08:09:43.000Z,23.4,
2021-09-29T08:19:43.000Z,23.4,
2021-09-29T08:29:43.000Z,23.6,
2021-09-29T08:39:43.000Z,23.7,
2021-09-29T08:49:43.000Z,23.8,
2021-09-29T08:59:43.000Z,23.9,
2021-09-29T09:09:43.000Z,23.9,
2021-09-29T09:19:43.000Z,24,
2021-09-29T09:29:43.000Z,24.3,
2021-09-29T09:39:43.000Z,24.5,
2021-09-29T09:49:43.000Z,24.4,
2021-09-29T09:59:43.000Z,24.6,
2021-09-29T10:09:43.000Z,24.9,
2021-09-29T10:19:43.000Z,25.1,
2021-09-29T10:29:43.000Z,25.2,
2021-09-29T10:39:43.000Z,25.3,
2021-09-29T10:49:43.000Z,25.4,
2021-09-29T10:59:43.000Z,25.2,
2021-09-29T11:09:43.000Z,25.2,
2021-09-29T11:19:43.000Z,25.3,
2021-09-29T11:29:43.000Z,25.6,
2021-09-29T11:39:43.000Z,25.8,
2021-09-29T11:49:43.000Z,26.2,
2021-09-29T11:59:43.000Z,26.5,
2021-09-29T12:09:43.000Z,26.3,
2021-09-29T12:19:43.000Z,25.8,
2021-09-29T12:29:43.000Z,25.9,
2021-09-29T12:39:43.000Z,26.3,
2021-09-29T12:49:43.000Z,26.4,
2021-09-29T12:59:43.000Z,26.6,
2021-09-29T13:09:43.000Z,26.8,
2021-09-29T13:19:43.000Z,27.1,
2021-09-29T13:29:43.000Z,26.9,
2021-09-29T13:39:43.000Z,26.4,
2021-09-29T13:49:43.000Z,26,
2021-09-29T13:59:43.000Z,26,
2021-09-29T14:09:43.000Z,26.2,
2021-09-29T14:19:43.000Z,26,
2021-09-29T14:29:43.000Z,25.8,
2021-09-29T14:39:43.000Z,25.5,
2021-09-29T14:49:43.000Z,25.5,
2021-09-29T14:59:43.000Z,25.7,
2021-09-29T15:09:43.000Z,25.5,
2021-09-29T15:19:43.000Z,25.5,
2021-09-29T15:29:43.000Z,26,
2021-09-29T15:39:43.000Z,26.3,
2021-09-29T15:49:43.000Z,26.4,
2021-09-29T15:59:43.000Z,26.4,
2021-09-29T16:09:43.000Z,26.7,
2021-09-29T16:19:43.000Z,26.9,
2021-09-29T16:29:43.000Z,27,
2021-09-29T16:39:43.000Z,26.7,
2021-09-29T16:49:43.000Z,26.2,
2021-09-29T16:59:43.000Z,26,
2021-09-29T17:09:43.000Z,25.8,
2021-09-29T17:19:43.000Z,25.5,
2021-09-29T17:29:43.000Z,25.5,
2021-09-29T17:39:43.000Z,25.3,
2021-09-29T17:49:43.000Z,25.1,
2021-09-29T17:59:43.000Z,25,
2021-09-29T18:09:43.000Z,24.9,
2021-09-29T18:19:43.000Z,24.8,
2021-09-29T18:29:43.000Z,24.7,
2021-09-29T18:39:43.000Z,24.6,
2021-09-29T18:49:43.000Z,24.5,
2021-09-29T18:59:43.000Z,24.5,
2021-09-29T19:09:43.000Z,24.4,
2021-09-29T19:19:43.000Z,24.4,
2021-09-29T19:29:43.000Z,24.3,
2021-09-29T19:39:43.000Z,24.3,
2021-09-29T19:49:43.000Z,24.3,
2021-09-29T19:59:43.000Z,24.3,
2021-09-29T20:09:43.000Z,24.2,
2021-09-29T20:19:43.000Z,24.2,
2021-09-29T20:29:43.000Z,24.2,
2021-09-29T20:39:43.000Z,24.2,
2021-09-29T20:49:43.000Z,24.1,
2021-09-29T20:59:43.000Z,24.1,
2021-09-29T21:09:43.000Z,24.1,
2021-09-29T21:19:43.000Z,24,
2021-09-29T21:29:43.000Z,24,
2021-09-29T21:39:43.000Z,24,
2021-09-29T21:49:43.000Z,24,
2021-09-29T21:59:43.000Z,23.9,
2021-09-29T22:09:43.000Z,23.9,
2021-09-29T22:19:43.000Z,23.9,
2021-09-29T22:29:43.000Z,23.9,
2021-09-29T22:39:43.000Z,23.8,
2021-09-29T22:49:43.000Z,23.8,
2021-09-29T22:59:43.000Z,23.8,
2021-09-29T23:09:43.000Z,23.8,
2021-09-29T23:19:43.000Z,23.8,
2021-09-29T23:29:43.000Z,23.7,
2021-09-29T23:39:43.000Z,23.7,
2021-09-29T23:49:43.000Z,23.7,
2021-09-29T23:59:43.000Z,23.7,
2021-09-30T00:09:43.000Z,23.7,
2021-09-30T00:19:43.000Z,23.6,
2021-09-30T00:29:43.000Z,23.6,
2021-09-30T00:39:43.000Z,23.6,
2021-09-30T00:49:43.000Z,23.5,
2021-09-30T00:59:43.000Z,23.5,
2021-09-30T01:09:43.000Z,23.5,
2021-09-30T01:19:43.000Z,23.5,
2021-09-30T01:29:43.000Z,23.5,
2021-09-30T01:39:43.000Z,23.4,
2021-09-30T01:49:43.000Z,23.4,
2021-09-30T01:59:43.000Z,23.3,
2021-09-30T02:09:43.000Z,23.3,
2021-09-30T02:19:43.000Z,23.3,
2021-09-30T02:29:43.000Z,23.3,
2021-09-30T02:39:43.000Z,23.2,
2021-09-30T02:49:43.000Z,23.2,
2021-09-30T02:59:43.000Z,23.1,
2021-09-30T03:09:43.000Z,23.1,
2021-09-30T03:19:43.000Z,23,
2021-09-30T03:29:43.000Z,23,
2021-09-30T03:39:43.000Z,22.9,
2021-09-30T03:49:43.000Z,22.9,
2021-09-30T03:59:43.000Z,22.9,
2021-09-30T04:09:43.000Z,22.9,
2021-09-30T04:19:43.000Z,22.8,
2021-09-30T04:29:43.000Z,22.8,
2021-09-30T04:39:43.000Z,22.8,
2021-09-30T04:49:43.000Z,22.8,
2021-09-30T04:59:43.000Z,22.7,
2021-09-30T05:09:43.000Z,22.7,
2021-09-30T05:19:43.000Z,22.7,
2021-09-30T05:29:43.000Z,22.6,
2021-09-30T05:39:43.000Z,22.6,
2021-09-30T05:49:43.000Z,22.6,
2021-09-30T05:59:43.000Z,22.5,
2021-09-30T06:09:43.000Z,22.5,
2021-09-30T06:19:43.000Z,22.5,
2021-09-30T06:29:43.000Z,22.4,
2021-09-30T06:39:43.000Z,22.3,
2021-09-30T06:49:43.000Z,22.4,
2021-09-30T06:59:43.000Z,22.5,
2021-09-30T07:09:43.000Z,22.6,
2021-09-30T07:19:43.000Z,22.7,
2021-09-30T07:29:43.000Z,22.8,
2021-09-30T07:39:43.000Z,22.9,
2021-09-30T07:49:43.000Z,23.1,
2021-09-30T07:59:43.000Z,23.2,
2021-09-30T08:09:43.000Z,23.3,
2021-09-30T08:19:43.000Z,23.5,
2021-09-30T08:29:43.000Z,23.6,
2021-09-30T08:39:43.000Z,23.7,
2021-09-30T08:49:43.000Z,23.9,
2021-09-30T08:59:43.000Z,24,
2021-09-30T09:09:43.000Z,24.2,
2021-09-30T09:19:43.000Z,24.4,
2021-09-30T09:29:43.000Z,24.7,
2021-09-30T09:39:43.000Z,24.7,
2021-09-30T09:49:43.000Z,24.9,
2021-09-30T09:59:43.000Z,25,
2021-09-30T10:09:43.000Z,25.2,
2021-09-30T10:19:43.000Z,25.4,
2021-09-30T10:29:43.000Z,25.6,
2021-09-30T10:39:43.000Z,25.7,
2021-09-30T10:49:43.000Z,25.9,
2021-09-30T10:59:43.000Z,25.9,
2021-09-30T11:09:43.000Z,26.1,
2021-09-30T11:19:43.000Z,26.3,
2021-09-30T11:29:43.000Z,26.2,
2021-09-30T11:39:43.000Z,26.4,
2021-09-30T11:49:43.000Z,26.7,
2021-09-30T11:59:43.000Z,26.9,
2021-09-30T12:09:43.000Z,27.1,
2021-09-30T12:19:43.000Z,27.3,
2021-09-30T12:29:43.000Z,27.4,
2021-09-30T12:39:43.000Z,27.5,
2021-09-30T12:49:43.000Z,27.7,
2021-09-30T12:59:43.000Z,27.9,
2021-09-30T13:09:43.000Z,28,
2021-09-30T13:19:43.000Z,28.2,
2021-09-30T13:29:43.000Z,28.4,
2021-09-30T13:39:43.000Z,28.6,
2021-09-30T13:49:43.000Z,28.7,
2021-09-30T13:59:43.000Z,28.7,
2021-09-30T14:09:43.000Z,28.7,
2021-09-30T14:19:43.000Z,28.7,
2021-09-30T14:29:43.000Z,28.7,
2021-09-30T14:39:43.000Z,28.5,
2021-09-30T14:49:43.000Z,28.6,
2021-09-30T14:59:43.000Z,28.6,
2021-09-30T15:09:43.000Z,28.7,
2021-09-30T15:19:43.000Z,28.7,
2021-09-30T15:29:43.000Z,28.4,
2021-09-30T15:39:43.000Z,28.1,
2021-09-30T15:49:43.000Z,27.8,
2021-09-30T15:59:43.000Z,27.5,
2021-09-30T16:09:43.000Z,27.4,
2021-09-30T16:19:43.000Z,27.5,
2021-09-30T16:29:43.000Z,27.4,
2021-09-30T16:39:43.000Z,27.2,
2021-09-30T16:49:43.000Z,27,
2021-09-30T16:59:43.000Z,26.8,
2021-09-30T17:09:43.000Z,26.6,
2021-09-30T17:19:43.000Z,26.5,
2021-09-30T17:29:43.000Z,26.2,
2021-09-30T17:39:43.000Z,26.1,
2021-09-30T17:49:43.000Z,26,
2021-09-30T17:59:43.000Z,25.9,
2021-09-30T18:09:43.000Z,25.8,
2021-09-30T18:19:43.000Z,25.8,
2021-09-30T18:29:43.000Z,25.7,
2021-09-30T18:39:43.000Z,25.7,
2021-09-30T18:49:43.000Z,25.6,
2021-09-30T18:59:43.000Z,25.6,
2021-09-30T19:09:43.000Z,25.6,
2021-09-30T19:19:43.000Z,25.5,
2021-09-30T19:29:43.000Z,25.5,
2021-09-30T19:39:43.000Z,25.4,
2021-09-30T19:49:43.000Z,25.4,
2021-09-30T19:59:43.000Z,25.4,
2021-09-30T20:09:43.000Z,25.4,
2021-09-30T20:19:43.000Z,25.3,
2021-09-30T20:29:43.000Z,25.3,
2021-09-30T20:39:43.000Z,25.3,
2021-09-30T20:49:43.000Z,25.3,
2021-09-30T20:59:43.000Z,25.2,
2021-09-30T21:09:43.000Z,25.2,
2021-09-30T21:19:43.000Z,25.2,
2021-09-30T21:29:43.000Z,25.2,
2021-09-30T21:39:43.000Z,25.1,
2021-09-30T21:49:43.000Z,25.1,
2021-09-30T21:59:43.000Z,25.1,
2021-09-30T22:09:43.000Z,25.1,
2021-09-30T22:19:43.000Z,25,
2021-09-30T22:29:43.000Z,25,
2021-09-30T22:39:43.000Z,25,
2021-09-30T22:49:43.000Z,25,
2021-09-30T22:59:43.000Z,25,
2021-09-30T23:09:43.000Z,25,
2021-09-30T23:19:43.000Z,25,
2021-09-30T23:29:43.000Z,25,
2021-09-30T23:39:43.000Z,24.9,
2021-09-30T23:49:43.000Z,25,
2021-09-30T23:59:43.000Z,25,
2021-10-01T00:09:43.000Z,24.9,
2021-10-01T00:19:43.000Z,24.9,
2021-10-01T00:29:43.000Z,24.9,
2021-10-01T00:39:43.000Z,24.9,
2021-10-01T00:49:43.000Z,24.8,
2021-10-01T00:59:43.000Z,24.8,
2021-10-01T01:09:43.000Z,24.8,
2021-10-01T01:19:43.000Z,24.7,
2021-10-01T01:29:43.000Z,24.7,
2021-10-01T01:39:43.000Z,24.7,
2021-10-01T01:49:43.000Z,24.6,
2021-10-01T01:59:43.000Z,24.6,
2021-10-01T02:09:43.000Z,24.6,
2021-10-01T02:19:43.000Z,24.6,
2021-10-01T02:29:43.000Z,24.5,
2021-10-01T02:39:43.000Z,24.5,
2021-10-01T02:49:43.000Z,24.5,
2021-10-01T02:59:43.000Z,24.5,
2021-10-01T03:09:43.000Z,24.4,
2021-10-01T03:19:43.000Z,24.4,
2021-10-01T03:29:43.000Z,24.4,
2021-10-01T03:39:43.000Z,24.4,
2021-10-01T03:49:43.000Z,24.4,
2021-10-01T03:59:43.000Z,24.3,
2021-10-01T04:09:43.000Z,24.3,
2021-10-01T04:19:43.000Z,24.3,
2021-10-01T04:29:43.000Z,24.3,
2021-10-01T04:39:43.000Z,24.2,
2021-10-01T04:49:43.000Z,24.2,
2021-10-01T04:59:43.000Z,24.2,
2021-10-01T05:09:43.000Z,24.2,
2021-10-01T05:19:43.000Z,24.2,
2021-10-01T05:29:43.000Z,24.2,
2021-10-01T05:39:43.000Z,24.1,
2021-10-01T05:49:43.000Z,24.1,
2021-10-01T05:59:43.000Z,24.1,
2021-10-01T06:09:43.000Z,24.1,
2021-10-01T06:19:43.000Z,24.1,
2021-10-01T06:29:43.000Z,24.1,
2021-10-01T06:39:43.000Z,24.1,
2021-10-01T06:49:43.000Z,24.2,
2021-10-01T06:59:43.000Z,24.2,
2021-10-01T07:09:43.000Z,24.2,
2021-10-01T07:19:43.000Z,24.3,
2021-10-01T07:29:43.000Z,24.3,
2021-10-01T07:39:43.000Z,24.4,
2021-10-01T07:49:43.000Z,24.4,
2021-10-01T07:59:43.000Z,24.5,
2021-10-01T08:09:43.000Z,24.5,
2021-10-01T08:19:43.000Z,24.6,
2021-10-01T08:29:43.000Z,24.7,
2021-10-01T08:39:43.000Z,24.8,
2021-10-01T08:49:43.000Z,24.9,
2021-10-01T08:59:43.000Z,25,
2021-10-01T09:09:43.000Z,25.1,
2021-10-01T09:19:43.000Z,25.1,
2021-10-01T09:29:43.000Z,25,
2021-10-01T09:39:43.000Z,25,
2021-10-01T09:49:43.000Z,25,
2021-10-01T09:59:43.000Z,24.9,
2021-10-01T10:09:43.000Z,24.9,
2021-10-01T10:19:43.000Z,24.8,
2021-10-01T10:29:43.000Z,24.8,
2021-10-01T10:39:43.000Z,24.8,
2021-10-01T10:49:43.000Z,24.9,
2021-10-01T10:59:43.000Z,24.9,
2021-10-01T11:09:43.000Z,24.8,
2021-10-01T11:19:43.000Z,24.7,
2021-10-01T11:29:43.000Z,24.6,
2021-10-01T11:39:43.000Z,24.8,
2021-10-01T11:49:43.000Z,24.7,
2021-10-01T11:59:43.000Z,25,
2021-10-01T12:09:43.000Z,24.8,
2021-10-01T12:19:43.000Z,25.1,
2021-10-01T12:29:43.000Z,25,
2021-10-01T12:39:43.000Z,25.1,
2021-10-01T12:49:43.000Z,25,
2021-10-01T12:59:43.000Z,24.9,
2021-10-01T13:09:43.000Z,25,
2021-10-01T13:19:43.000Z,24.9,
2021-10-01T13:29:43.000Z,24.8,
2021-10-01T13:39:43.000Z,25,
2021-10-01T13:49:43.000Z,24.9,
2021-10-01T13:59:43.000Z,24.9,
2021-10-01T14:09:43.000Z,24.9,
2021-10-01T14:19:43.000Z,25.1,
2021-10-01T14:29:43.000Z,25,
2021-10-01T14:39:43.000Z,25.1,
2021-10-01T14:49:43.000Z,25.2,
2021-10-01T14:59:43.000Z,25.2,
2021-10-01T15:09:43.000Z,25.1,
2021-10-01T15:19:43.000Z,25.1,
2021-10-01T15:29:43.000Z,25.2,
2021-10-01T15:39:43.000Z,25.2,
2021-10-01T15:49:43.000Z,25.2,
2021-10-01T16:09:43.000Z,25.1,
2021-10-01T16:19:43.000Z,25,
2021-10-01T16:29:43.000Z,25.1,
2021-10-01T16:39:43.000Z,25,
2021-10-01T16:49:43.000Z,24.9,
2021-10-01T16:59:43.000Z,24.9,
2021-10-01T17:09:43.000Z,24.9,
2021-10-01T17:19:43.000Z,24.8,
2021-10-01T17:29:43.000Z,24.8,
2021-10-01T17:39:43.000Z,24.8,
2021-10-01T17:49:43.000Z,24.8,
2021-10-01T17:59:43.000Z,24.8,
2021-10-01T18:09:43.000Z,24.6,
2021-10-01T18:19:43.000Z,24.6,
2021-10-01T18:29:43.000Z,24.6,
2021-10-01T18:39:43.000Z,24.5,
2021-10-01T18:49:43.000Z,24.5,
2021-10-01T18:59:43.000Z,24.5,
2021-10-01T19:09:43.000Z,24.4,
2021-10-01T19:19:43.000Z,24.4,
2021-10-01T19:29:43.000Z,24.4,
2021-10-01T19:39:43.000Z,24.4,
2021-10-01T19:49:43.000Z,24.4,
2021-10-01T19:59:43.000Z,24.4,
2021-10-01T20:09:43.000Z,24.4,
2021-10-01T20:19:43.000Z,24.4,
2021-10-01T20:29:43.000Z,24.4,
2021-10-01T20:39:43.000Z,24.4,
2021-10-01T20:49:43.000Z,24.5,
2021-10-01T20:59:43.000Z,24.5,
2021-10-01T21:09:43.000Z,24.4,
2021-10-01T21:19:43.000Z,24.5,
2021-10-01T21:29:43.000Z,24.5,
2021-10-01T21:39:43.000Z,24.5,
2021-10-01T21:49:43.000Z,24.5,
2021-10-01T21:59:43.000Z,24.5,
2021-10-01T22:09:43.000Z,24.5,
2021-10-01T22:19:43.000Z,24.5,
2021-10-01T22:29:43.000Z,24.5,
2021-10-01T22:39:43.000Z,24.5,
2021-10-01T22:49:43.000Z,24.5,
2021-10-01T22:59:43.000Z,24.5,
2021-10-01T23:09:43.000Z,24.5,
2021-10-01T23:19:43.000Z,24.5,
2021-10-01T23:29:43.000Z,24.5,
2021-10-01T23:39:43.000Z,24.5,
2021-10-01T23:49:43.000Z,24.5,
2021-10-01T23:59:43.000Z,24.5,
2021-10-02T00:09:43.000Z,24.5,
2021-10-02T00:19:43.000Z,24.5,
2021-10-02T00:29:43.000Z,24.5,
2021-10-02T00:39:43.000Z,24.5,
2021-10-02T00:49:43.000Z,24.4,
2021-10-02T00:59:43.000Z,24.5,
2021-10-02T01:09:43.000Z,24.5,
2021-10-02T01:19:43.000Z,24.5,
2021-10-02T01:29:43.000Z,24.5,
2021-10-02T01:39:43.000Z,24.5,
2021-10-02T01:49:43.000Z,24.5,
2021-10-02T01:59:43.000Z,24.5,
2021-10-02T02:09:43.000Z,24.5,
2021-10-02T02:19:43.000Z,24.5,
2021-10-02T02:29:43.000Z,24.5,
2021-10-02T02:39:43.000Z,24.5,
2021-10-02T02:49:43.000Z,24.5,
2021-10-02T02:59:43.000Z,24.5,
2021-10-02T03:09:43.000Z,24.5,
2021-10-02T03:19:43.000Z,24.5,
2021-10-02T03:29:43.000Z,24.5,
2021-10-02T03:39:43.000Z,24.5,
2021-10-02T03:49:43.000Z,24.5,
2021-10-02T03:59:43.000Z,24.5,
2021-10-02T04:09:43.000Z,24.5,
2021-10-02T04:19:43.000Z,24.5,
2021-10-02T04:29:43.000Z,24.4,
2021-10-02T04:39:43.000Z,24.5,
2021-10-02T04:49:43.000Z,24.5,
2021-10-02T04:59:43.000Z,24.5,
2021-10-02T05:09:43.000Z,24.4,
2021-10-02T05:19:43.000Z,24.4,
2021-10-02T05:29:43.000Z,24.4,
2021-10-02T05:39:43.000Z,24.4,
2021-10-02T05:49:43.000Z,24.5,
2021-10-02T05:59:43.000Z,24.5,
2021-10-02T06:09:43.000Z,24.4,
2021-10-02T06:19:43.000Z,24.4,
2021-10-02T06:29:43.000Z,24.4,
2021-10-02T06:39:43.000Z,24.4,
2021-10-02T06:49:43.000Z,24.4,
2021-10-02T06:59:43.000Z,24.3,
2021-10-02T07:09:43.000Z,24.3,
2021-10-02T07:19:43.000Z,24.3,
2021-10-02T07:29:43.000Z,24.3,
2021-10-02T07:39:43.000Z,24.3,
2021-10-02T07:49:43.000Z,24.3,
2021-10-02T07:59:43.000Z,24.3,
2021-10-02T08:09:43.000Z,24.3,
2021-10-02T08:19:43.000Z,24.3,
2021-10-02T08:29:43.000Z,24.3,
2021-10-02T08:39:43.000Z,24.3,
2021-10-02T08:49:43.000Z,24.2,
2021-10-02T08:59:43.000Z,24.3,
2021-10-02T09:09:43.000Z,24.3,
2021-10-02T09:19:43.000Z,24.4,
2021-10-02T09:29:43.000Z,24.5,
2021-10-02T09:39:43.000Z,24.6,
2021-10-02T09:49:43.000Z,24.7,
2021-10-02T09:59:43.000Z,25,
2021-10-02T10:09:43.000Z,25.2,
2021-10-02T10:19:43.000Z,25.3,
2021-10-02T10:29:43.000Z,25.3,
2021-10-02T10:39:43.000Z,25.3,
2021-10-02T10:49:43.000Z,25.4,
2021-10-02T10:59:43.000Z,25.2,
2021-10-02T11:09:43.000Z,25.1,
2021-10-02T11:19:43.000Z,25,
2021-10-02T11:29:43.000Z,24.9,
2021-10-02T11:39:43.000Z,24.9,
2021-10-02T11:49:43.000Z,24.7,
2021-10-02T11:59:43.000Z,24.5,
2021-10-02T12:09:43.000Z,24.6,
2021-10-02T12:19:43.000Z,24.6,
2021-10-02T12:29:43.000Z,24.5,
2021-10-02T12:39:43.000Z,24.4,
2021-10-02T12:49:43.000Z,24.5,
2021-10-02T12:59:43.000Z,24.5,
2021-10-02T13:09:43.000Z,24.3,
2021-10-02T13:19:43.000Z,24.2,
2021-10-02T13:29:43.000Z,24.2,
2021-10-02T13:39:43.000Z,24.1,
2021-10-02T13:49:43.000Z,24.2,
2021-10-02T13:59:43.000Z,24.2,
2021-10-02T14:09:43.000Z,24.1,
2021-10-02T14:19:43.000Z,24.2,
2021-10-02T14:29:43.000Z,24.1,
2021-10-02T14:39:43.000Z,24.1,
2021-10-02T14:49:43.000Z,24.1,
2021-10-02T14:59:43.000Z,24,
2021-10-02T15:09:43.000Z,24,
2021-10-02T15:19:43.000Z,23.8,
2021-10-02T15:29:43.000Z,23.9,
2021-10-02T15:39:43.000Z,23.9,
2021-10-02T15:49:43.000Z,23.9,
2021-10-02T15:59:43.000Z,23.8,
2021-10-02T16:09:43.000Z,23.6,
2021-10-02T16:19:43.000Z,23.7,
2021-10-02T16:29:43.000Z,23.7,
2021-10-02T16:39:43.000Z,23.7,
2021-10-02T16:49:43.000Z,23.5,
2021-10-02T16:59:43.000Z,23.5,
2021-10-02T17:09:43.000Z,23.4,
2021-10-02T17:19:43.000Z,23.6,
2021-10-02T17:29:43.000Z,23.6,
2021-10-02T17:39:43.000Z,23.5,
2021-10-02T17:49:43.000Z,23.4,
2021-10-02T17:59:43.000Z,23.4,
2021-10-02T18:09:43.000Z,23.4,
2021-10-02T18:19:43.000Z,23.4,
2021-10-02T18:29:43.000Z,23.4,
2021-10-02T18:39:43.000Z,23.3,
2021-10-02T18:49:43.000Z,23.1,
2021-10-02T18:59:43.000Z,23.2,
2021-10-02T19:09:43.000Z,23.1,
2021-10-02T19:19:43.000Z,23.2,
2021-10-02T19:29:43.000Z,23.1,
2021-10-02T19:39:43.000Z,23.2,
2021-10-02T19:49:43.000Z,23.2,
2021-10-02T19:59:43.000Z,23.3,
2021-10-02T20:09:43.000Z,23.4,
2021-10-02T20:19:43.000Z,23.4,
2021-10-02T20:29:43.000Z,23.4,
2021-10-02T20:39:43.000Z,23.3,
2021-10-02T20:49:43.000Z,23.3,
2021-10-02T20:59:43.000Z,23.4,
2021-10-02T21:09:43.000Z,23.2,
2021-10-02T21:19:43.000Z,23.4,
2021-10-02T21:29:43.000Z,23.3,
2021-10-02T21:39:43.000Z,23.3,
2021-10-02T21:49:43.000Z,23.2,
2021-10-02T21:59:43.000Z,23.3,
2021-10-02T22:09:43.000Z,23.3,
2021-10-02T22:19:43.000Z,23.3,
2021-10-02T22:29:43.000Z,23.3,
2021-10-02T22:39:43.000Z,23.3,
2021-10-02T22:49:43.000Z,23.4,
2021-10-02T22:59:43.000Z,23.4,
2021-10-02T23:09:43.000Z,23.4,
2021-10-02T23:19:43.000Z,23.4,
2021-10-02T23:29:43.000Z,23.5,
2021-10-02T23:39:43.000Z,23.5,
2021-10-02T23:49:43.000Z,23.4,
2021-10-02T23:59:43.000Z,23.3,
2021-10-03T00:09:43.000Z,23.3,
2021-10-03T00:19:43.000Z,23.4,
2021-10-03T00:29:43.000Z,23.4,
2021-10-03T00:39:43.000Z,23.4,
2021-10-03T00:49:43.000Z,23.4,
2021-10-03T00:59:43.000Z,23.5,
2021-10-03T01:09:43.000Z,23.5,
2021-10-03T01:19:43.000Z,23.5,
2021-10-03T01:29:43.000Z,23.4,
2021-10-03T01:39:43.000Z,23.5,
2021-10-03T01:49:43.000Z,23.4,
2021-10-03T01:59:43.000Z,23.5,
2021-10-03T02:09:43.000Z,23.4,
2021-10-03T02:19:43.000Z,23.4,
2021-10-03T02:29:43.000Z,23.4,
2021-10-03T02:39:43.000Z,23.3,
2021-10-03T02:49:43.000Z,23.2,
2021-10-03T02:59:43.000Z,23.2,
2021-10-03T03:09:43.000Z,23.2,
2021-10-03T03:19:43.000Z,23.2,
2021-10-03T03:29:43.000Z,23.2,
2021-10-03T03:39:43.000Z,23.1,
2021-10-03T03:49:43.000Z,23.2,
2021-10-03T03:59:43.000Z,23.1,
2021-10-03T04:09:43.000Z,23.2,
2021-10-03T04:19:43.000Z,23.2,
2021-10-03T04:29:43.000Z,23.3,
2021-10-03T04:39:43.000Z,23.4,
2021-10-03T04:49:43.000Z,23.4,
2021-10-03T04:59:43.000Z,23.4,
2021-10-03T05:09:43.000Z,23.3,
2021-10-03T05:19:43.000Z,23.2,
2021-10-03T05:29:43.000Z,23.2,
2021-10-03T05:39:43.000Z,23.2,
2021-10-03T05:49:43.000Z,23.3,
2021-10-03T05:59:43.000Z,23.3,
2021-10-03T06:09:43.000Z,23.4,
2021-10-03T06:19:43.000Z,23.5,
2021-10-03T06:29:43.000Z,23.5,
2021-10-03T06:39:43.000Z,23.6,
2021-10-03T06:49:43.000Z,23.6,
2021-10-03T06:59:43.000Z,23.6,
2021-10-03T07:09:43.000Z,23.7,
2021-10-03T07:19:43.000Z,23.7,
2021-10-03T07:29:43.000Z,23.7,
2021-10-03T07:39:43.000Z,23.8,
2021-10-03T07:49:43.000Z,23.8,
2021-10-03T07:59:43.000Z,23.8,
2021-10-03T08:09:43.000Z,23.8,
2021-10-03T08:19:43.000Z,23.8,
2021-10-03T08:29:43.000Z,23.9,
2021-10-03T08:39:43.000Z,23.9,
2021-10-03T08:49:43.000Z,23.9,
2021-10-03T08:59:43.000Z,23.9,
2021-10-03T09:09:43.000Z,23.9,
2021-10-03T09:19:43.000Z,23.9,
2021-10-03T09:39:43.000Z,23.7,
2021-10-03T09:49:43.000Z,23.6,
2021-10-03T09:59:43.000Z,23.5,
2021-10-03T10:09:43.000Z,23.5,
2021-10-03T10:19:43.000Z,23.5,
2021-10-03T10:29:43.000Z,23.5,
2021-10-03T10:39:43.000Z,23.6,
2021-10-03T10:49:43.000Z,23.6,
2021-10-03T10:59:43.000Z,23.6,
2021-10-03T11:09:43.000Z,23.6,
2021-10-03T11:19:43.000Z,23.6,
2021-10-03T11:29:43.000Z,23.8,
2021-10-03T11:39:43.000Z,23.9,
2021-10-03T11:49:43.000Z,24,
2021-10-03T11:59:43.000Z,24.2,
2021-10-03T12:09:43.000Z,24.2,
2021-10-03T12:19:43.000Z,24.4,
2021-10-03T12:29:43.000Z,24.6,
2021-10-03T12:39:43.000Z,24.6,
2021-10-03T12:49:43.000Z,24.6,
2021-10-03T12:59:43.000Z,24.7,
2021-10-03T13:09:43.000Z,24.8,
2021-10-03T13:19:43.000Z,24.7,
2021-10-03T13:29:43.000Z,24.7,
2021-10-03T13:39:43.000Z,24.6,
2021-10-03T13:49:43.000Z,24.5,
2021-10-03T13:59:43.000Z,24.5,
2021-10-03T14:09:43.000Z,24.5,
2021-10-03T14:19:43.000Z,24.5,
2021-10-03T14:29:43.000Z,24.4,
2021-10-03T14:39:43.000Z,24.4,
2021-10-03T14:49:43.000Z,24.4,
2021-10-03T14:59:43.000Z,24.4,
2021-10-03T15:09:43.000Z,24.4,
2021-10-03T15:19:43.000Z,24.4,
2021-10-03T15:29:43.000Z,24.4,
2021-10-03T15:39:43.000Z,24.4,
2021-10-03T15:49:43.000Z,24.4,
2021-10-03T15:59:43.000Z,24.4,
2021-10-03T16:09:43.000Z,24.4,
2021-10-03T16:19:43.000Z,24.3,
2021-10-03T16:29:43.000Z,24.3,
